rowIndex,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,ClaimAmount
21521,0.099,148,7,0,0,32,2,30,0,50,5,10,4,1,5,5,19,1,3224.42
21527,0.368,308,8,1,0,32,1,43,0,50,3,12,4,3,5,3,17,1,6310.918731
21551,0.035,119,6,1,0,32,1,36,0,85,4,10,2,1,5,4,5,1,2782.820846
21581,0.807,297,7,1,0,29,1,42,0,50,8,14,4,1,1,0,10,1,2408.0
21612,0.499,515,2,1,0,32,1,61,0,95,6,14,5,1,3,3,16,1,663.0
21626,0.916,447,8,0,0,34,1,55,0,50,5,9,5,3,7,5,11,1,2077.780967
21646,0.486,332,1,0,0,39,0,67,1,50,2,3,5,3,1,1,16,1,436.8824773
21674,0.916,220,0,0,0,32,2,37,0,90,3,8,2,1,3,4,8,1,6696.02
21682,0.5,357,1,0,0,34,1,48,0,50,5,11,2,1,6,4,20,1,1239.929003
21693,0.916,219,4,0,1,34,0,36,0,60,3,9,2,1,3,5,19,1,1204.0
21721,0.291,25,8,0,1,32,1,27,0,100,5,5,1,3,3,4,20,2,1.8
21736,0.688,227,4,1,0,32,1,37,0,59,5,10,4,3,6,4,15,1,927.02
21753,0.833,85,1,0,1,10,1,25,0,95,5,6,2,1,4,2,13,1,1418.610272
21887,0.144,213,5,1,0,32,0,58,1,59,2,14,5,3,9,4,12,1,2121.46
21899,0.724,109,2,1,0,27,1,48,0,76,8,10,2,1,1,0,20,1,27.1939577
21928,0.307,106,7,1,0,34,1,28,0,85,5,6,4,1,4,2,5,1,534.79
21936,1.0,535,7,1,0,0,0,63,0,50,4,13,4,3,4,3,5,1,307.6993958
21967,0.249,388,5,1,1,34,1,51,0,50,5,3,4,3,3,1,15,1,94.02416918
22011,0.549,130,3,0,0,32,1,29,1,125,5,5,4,3,5,2,7,1,1204.0
22015,0.524,173,2,1,1,32,1,32,0,76,5,11,4,3,5,2,9,1,3761.332024
22023,0.458,257,0,1,1,34,1,40,0,100,5,5,4,3,3,2,13,0,2346.0
22068,0.166,596,8,1,0,39,0,68,1,50,5,5,1,3,3,2,15,1,1326.0
22113,0.497,494,0,1,0,32,1,59,0,54,5,6,4,3,4,1,16,1,12090.78
22117,0.057,366,3,1,0,30,2,55,0,50,6,11,4,3,4,3,17,1,483.02
22138,0.583,421,8,0,0,34,1,54,0,50,5,2,1,3,2,2,19,1,129.15
22148,0.36,137,1,1,0,32,0,29,0,72,5,9,4,3,6,4,17,1,1184.16
22167,0.097,446,0,1,1,29,2,57,0,50,5,10,2,1,6,4,18,1,2020.635952
22211,1.0,97,2,0,0,32,1,26,0,125,5,7,2,1,5,2,17,1,1326.0
22247,0.833,587,0,1,0,39,0,70,0,50,1,11,4,3,7,4,15,1,97.32326284
22285,0.499,469,8,1,0,0,2,58,0,50,7,19,4,3,8,3,8,0,1300.0
22372,1.0,288,2,1,0,32,2,44,0,68,8,4,4,1,3,2,19,1,431.097281
22374,0.666,66,2,1,0,32,1,23,0,76,5,6,2,1,4,2,17,1,69.3163142
22469,0.75,430,1,1,0,32,2,57,0,61,5,14,4,3,9,5,7,2,2209.485498
22470,0.75,602,8,0,0,39,0,82,1,50,5,12,5,1,7,5,15,0,147.71
22479,0.808,470,4,1,1,34,1,58,0,50,5,9,4,3,7,5,16,2,2435.5
22499,0.428,149,8,1,0,32,1,42,1,95,5,7,4,3,5,4,4,1,1332.08
22529,0.416,308,2,1,0,32,1,44,0,50,8,4,4,1,3,2,17,2,14653.0
22556,0.435,159,5,1,1,10,1,33,0,68,5,6,4,1,3,2,18,1,96.65166163
22566,0.237,145,1,1,0,34,0,30,0,60,7,11,2,1,4,3,16,1,757.9314199
22568,0.733,268,5,1,0,32,0,42,1,50,1,16,4,3,9,3,9,2,1257.579154
22576,0.141,450,8,1,0,37,2,56,0,125,5,14,4,3,8,5,15,1,79.82
22588,0.987,332,2,1,0,32,2,47,0,50,4,11,4,3,7,5,6,1,403.2317221
22598,0.916,193,3,1,0,32,1,36,0,50,5,11,2,1,6,5,15,1,1881.32
22620,0.616,149,1,1,0,32,1,30,0,51,3,9,4,3,6,4,17,0,806.510574
22642,0.099,220,8,1,1,32,1,36,0,72,5,10,4,3,5,4,2,1,1364.42
22649,0.458,257,0,1,1,34,1,40,0,100,5,5,4,3,3,2,13,0,4562.175227
22672,0.737,296,4,1,0,34,1,45,0,50,4,10,4,3,5,5,11,0,1204.0
22705,0.75,240,1,1,1,32,2,38,0,50,5,8,2,1,5,2,15,0,38.13987915
22710,0.433,277,2,1,0,34,1,46,1,50,4,9,4,3,5,5,14,1,1300.0
22719,1.0,126,1,1,0,32,1,29,0,57,5,4,4,3,4,1,13,1,644.5132931
22743,0.553,383,1,1,0,0,2,52,0,50,5,4,4,3,4,1,15,1,4326.52568
22744,0.269,71,1,1,0,34,2,30,0,95,5,7,2,1,4,2,13,1,2729.39
22748,0.749,172,5,1,0,25,2,37,0,72,5,7,4,3,6,4,3,0,441.51
22750,0.368,239,8,1,1,32,2,38,0,62,4,13,5,1,4,3,6,1,1201.21
22769,0.714,109,0,0,1,0,2,38,0,90,7,3,4,3,3,1,17,2,523.88429
22786,0.916,193,8,1,0,32,2,37,0,54,8,2,1,3,1,0,11,1,553.1873112
22837,0.666,122,6,0,1,48,2,29,0,118,5,4,4,3,4,2,20,1,81.47
22848,0.157,90,8,1,1,32,0,27,1,68,5,8,4,1,4,5,19,1,298.4
22881,0.743,477,0,1,0,44,2,58,0,50,0,11,2,1,6,4,7,0,2576.120846
22913,0.497,291,0,1,0,32,2,43,0,58,3,16,5,1,5,3,13,2,830.6175227
22917,0.796,397,2,1,0,29,2,51,0,68,8,5,4,1,4,2,11,1,2827.73
22950,0.916,369,1,0,0,20,0,49,0,50,5,11,4,3,5,2,7,1,489.6561934
22953,0.625,55,0,0,1,32,0,37,0,95,5,9,2,1,5,2,16,0,1204.0
22958,0.333,354,1,1,0,25,1,47,0,100,5,4,4,3,3,2,14,1,1368.23
22974,0.499,268,0,1,0,32,1,46,0,50,6,22,4,3,9,3,15,2,1204.0
23013,0.583,299,4,0,0,32,1,44,0,50,3,14,5,1,5,3,14,1,474.3271903
23016,0.729,123,2,1,1,34,1,34,0,64,6,14,2,1,8,4,9,1,1258.297885
23021,0.293,370,1,1,0,44,2,58,0,52,5,17,5,3,9,3,16,0,1418.610272
23050,0.151,156,6,1,0,32,0,31,1,68,2,15,4,3,8,3,19,0,1204.0
23051,0.833,372,5,1,0,25,2,49,0,50,3,13,4,3,5,3,16,1,570.5782477
23098,0.552,556,8,1,0,39,0,67,1,50,5,16,4,3,8,3,5,0,2029.81
23114,0.853,360,0,1,0,32,1,49,0,50,6,13,4,3,6,0,6,1,102.5900302
23126,0.916,464,7,0,0,32,1,58,0,90,5,8,4,3,7,2,14,1,263.76
23170,0.916,97,8,1,0,32,0,29,1,85,5,10,4,1,4,5,20,1,7063.44
23201,0.424,333,2,1,0,32,1,46,0,50,3,9,4,3,6,4,16,1,451.858006
23208,0.666,133,1,1,1,32,1,29,0,90,5,10,4,3,8,2,15,1,378.7477341
23219,0.35,119,8,1,1,32,1,30,0,80,5,2,1,3,2,2,10,1,13870.0
23228,0.471,132,5,1,1,32,1,33,0,60,5,5,4,3,3,1,18,1,5980.23
23232,1.0,500,0,1,0,39,0,66,0,50,4,16,4,3,9,3,20,0,1214.761631
23267,0.749,378,5,0,0,32,2,50,0,50,5,6,4,3,4,2,16,0,295.3513595
23290,0.226,161,3,0,0,32,1,32,0,85,5,4,4,3,3,1,9,1,527.018429
23348,0.916,422,4,1,0,39,0,66,0,90,2,4,5,3,1,1,16,1,1326.0
23374,0.5,440,0,1,0,0,2,56,0,50,5,15,2,1,8,3,16,1,2764.169184
23392,0.583,126,8,1,0,32,0,53,0,85,5,10,5,1,5,5,17,1,79.0
23427,0.628,311,2,1,0,0,2,44,0,57,5,11,4,3,6,0,18,2,1204.0
23471,0.764,228,0,1,0,0,2,37,0,64,0,11,2,1,5,4,4,1,89.24048338
23485,0.249,292,1,0,0,20,0,41,0,95,5,5,4,3,4,1,10,1,2346.0
23488,0.323,543,5,1,0,39,0,66,0,50,5,10,4,3,7,5,15,1,928.0
23494,0.889,766,0,0,0,39,0,83,1,59,5,7,4,3,4,2,17,1,1204.0
23501,0.666,77,3,0,1,32,1,25,0,76,5,4,4,3,4,2,14,1,405.4468278
23570,0.576,133,7,1,1,32,1,29,0,90,5,9,4,3,6,4,11,1,993.9226586
23608,1.0,336,4,1,0,27,2,46,0,50,8,4,4,1,3,2,20,1,2795.545921
23621,0.499,518,5,1,0,39,0,71,0,80,5,7,4,3,6,2,1,2,1143.619033
23631,0.527,672,3,1,0,39,0,74,0,90,5,12,2,1,7,5,16,0,5687.990937
23677,0.706,136,0,1,1,0,2,29,0,64,1,10,5,3,5,1,3,0,3942.051662
23681,0.624,326,1,1,0,32,3,47,0,77,8,7,4,1,2,4,19,1,450.05
23683,0.274,177,6,1,1,32,0,33,0,51,5,8,4,3,5,4,14,1,3749.25
23687,0.583,172,6,0,0,32,1,34,0,50,5,6,4,3,5,2,17,2,256.09
23713,0.249,166,2,0,0,32,1,32,0,90,5,8,4,3,6,4,15,2,778.89
23714,0.427,300,2,1,0,30,0,43,0,51,6,13,4,3,4,0,16,2,2974.745619
23733,0.785,627,1,1,0,39,0,71,0,58,5,8,4,3,6,4,7,1,1326.0
23751,0.867,186,2,0,0,34,1,33,0,63,5,9,2,1,5,4,14,1,729.16
23829,0.673,364,1,0,1,20,0,49,0,95,5,4,4,3,5,2,16,1,1204.0
23846,0.413,272,5,1,0,20,0,47,0,64,8,3,4,3,3,1,19,1,1494.78
23918,0.661,188,1,1,1,32,0,35,0,100,1,12,4,3,8,4,10,2,17724.72236
23921,0.211,259,2,1,1,27,2,39,0,80,8,6,2,1,2,4,4,1,2346.0
23933,0.094,181,2,0,0,32,1,34,0,72,3,13,5,1,5,3,17,1,569.3057402
23936,0.471,237,3,1,0,32,1,43,0,90,5,12,2,1,7,4,17,1,361.7809668
23976,0.833,81,5,1,0,32,2,29,0,72,5,6,4,3,6,2,12,1,4326.52568
23985,0.416,113,3,0,1,10,1,29,0,112,5,5,4,3,3,2,5,0,1562.356495
24016,1.0,355,7,0,0,32,1,49,0,50,5,14,2,1,8,3,7,0,1779.319033
24136,0.764,376,1,1,0,32,2,51,0,50,8,8,2,1,4,4,3,1,2764.169184
24143,0.282,233,5,1,0,32,1,37,0,86,2,15,4,3,9,5,15,2,11024.99366
24172,0.641,470,1,1,0,39,0,60,1,50,5,7,4,3,6,4,13,1,521.38
24176,0.833,198,2,0,0,32,1,35,0,50,5,8,4,3,6,2,5,0,305.6374622
24223,0.733,303,6,0,1,32,2,47,0,85,5,4,4,3,2,1,17,0,1204.0
24245,0.913,105,4,0,1,32,0,32,0,64,5,4,4,3,3,2,14,2,1562.356495
24285,0.583,55,2,0,0,32,2,24,0,80,5,6,2,1,4,2,17,1,97.54712991
24287,0.25,281,4,1,1,29,1,41,0,62,1,16,4,3,9,3,10,0,10.79274924
24302,0.36,137,1,1,0,32,0,29,0,72,5,9,4,3,6,4,17,1,1204.0
24355,0.833,296,4,1,1,32,1,43,1,67,5,10,4,3,6,4,10,1,82.15
24393,0.321,196,7,1,0,32,1,38,0,58,5,5,4,3,5,2,13,1,3744.082477
24442,0.229,487,0,1,0,32,2,58,0,51,5,16,2,1,9,5,13,2,5263.65
24454,0.803,44,1,1,1,10,1,21,0,125,5,9,4,3,7,2,15,0,1009.440181
24502,0.471,237,3,1,0,32,1,43,0,90,5,12,2,1,7,4,17,1,307.05
24536,0.666,185,3,1,0,32,2,33,0,71,5,6,4,1,4,2,5,1,84.82205438
24543,0.315,51,3,0,1,27,1,39,0,85,5,8,4,3,6,2,11,1,3594.42
24555,0.49,728,3,0,0,39,0,81,1,50,5,4,4,3,2,1,7,1,1330.819033
24559,0.427,355,7,1,0,32,1,48,0,50,5,15,4,3,6,3,16,1,551.7969789
24565,0.735,430,1,1,0,27,2,54,0,62,8,7,4,1,1,0,17,1,2346.0
24586,0.083,231,5,0,1,32,1,41,0,51,5,5,4,3,4,2,4,1,1435.21
24590,0.881,504,7,1,0,32,1,60,0,70,5,14,4,3,8,5,5,1,1792.6
24603,0.423,336,6,0,0,32,2,61,0,50,5,11,4,3,8,4,20,1,2428.16
24635,0.184,222,4,0,0,32,1,36,0,72,5,2,4,3,3,1,16,1,1326.0
24646,0.782,517,5,0,0,39,0,63,1,50,5,3,4,3,3,1,4,1,2764.169184
24683,1.0,549,4,0,0,27,2,65,0,50,6,13,5,1,2,0,5,2,1326.0
24725,0.58,392,7,1,0,32,1,57,1,72,5,3,4,3,3,2,20,1,115.5
24771,0.49,728,3,0,0,39,0,81,1,50,5,4,4,3,2,1,7,1,1129.49
24775,0.786,590,0,1,0,39,0,82,0,55,5,12,4,3,8,5,14,2,1656.380665
24833,0.517,270,2,0,0,32,1,42,0,60,4,9,4,3,6,4,15,1,1204.0
24882,0.583,283,1,0,0,27,2,42,0,50,5,7,4,3,6,2,16,1,1663.014199
24889,0.157,665,6,1,0,39,0,77,1,76,5,19,4,3,8,3,15,2,13854.87372
24901,0.416,207,8,1,0,29,2,35,0,80,6,12,4,3,3,3,1,1,1561.64
24912,0.762,151,3,0,0,32,1,30,0,85,5,6,4,1,4,2,19,0,360.2610272
24915,0.416,168,6,1,0,32,1,32,0,50,3,10,2,1,5,4,12,1,439.78
24916,0.39,313,2,1,1,32,0,50,0,50,4,10,4,3,5,4,13,1,1038.32
24956,0.926,227,3,0,1,32,1,42,0,90,5,9,4,3,7,4,10,1,992.5323263
24974,0.749,256,6,1,0,34,1,39,0,106,7,8,4,1,3,4,20,1,3678.878248
25049,0.833,43,7,0,0,32,0,42,0,95,5,8,4,3,5,5,18,1,695.18
25156,0.25,230,5,0,0,32,2,56,0,63,5,8,4,3,4,2,19,1,151.0984894
25173,0.214,480,2,0,1,34,2,58,0,50,5,3,4,3,4,2,15,1,253.34
25188,0.358,302,1,0,0,32,0,43,0,56,2,13,5,3,9,5,16,0,102.5900302
25217,0.129,118,4,0,0,32,2,29,0,85,5,5,4,3,4,2,17,2,266.8613293
25231,0.083,354,3,0,0,32,0,52,0,69,7,10,2,1,7,4,9,1,2346.0
25265,0.916,383,4,0,0,7,2,50,0,50,5,5,4,3,3,2,15,1,542.4299094
25301,0.833,321,8,1,0,32,1,46,0,64,5,14,4,3,8,3,13,1,1204.0
25315,0.666,231,0,1,0,32,0,37,0,50,5,14,2,1,8,5,15,0,209.2685801
25320,0.75,428,7,1,0,39,0,76,1,50,5,2,1,3,0,1,8,1,2346.0
25334,0.516,500,4,1,0,0,2,61,0,148,5,14,4,3,8,3,5,1,3315.259215
25502,0.337,460,6,1,0,32,1,58,0,50,5,3,4,3,3,2,15,2,827.6601208
25511,0.711,100,0,1,1,10,1,33,0,76,5,5,4,3,4,2,15,1,473.61
25533,0.532,392,4,0,0,34,1,52,0,50,5,4,4,3,3,1,17,1,75.99
25537,0.73,283,3,1,1,32,0,42,0,54,5,8,4,3,6,4,11,1,2475.180363
25571,0.916,39,2,1,1,10,1,24,0,85,5,13,2,1,7,4,15,0,5283.66
25589,0.825,211,0,1,0,32,0,37,0,57,3,10,4,3,6,4,16,0,102.5900302
25642,0.333,77,8,0,0,32,1,26,0,80,5,0,1,3,0,1,19,1,164.3891239
25689,0.25,72,2,1,0,27,2,44,0,90,8,7,4,1,2,4,20,1,848.4797583
25692,0.814,254,3,0,0,32,0,39,0,59,3,16,4,3,8,3,7,2,2163.26284
25700,0.963,148,2,1,1,32,0,30,0,56,1,14,5,3,9,4,15,0,380.7154079
25707,0.666,243,5,1,0,32,1,41,0,50,5,6,4,1,3,2,10,1,1390.93
25749,0.241,468,5,1,0,32,1,58,0,50,5,5,4,1,4,2,7,1,1204.0
25753,0.916,96,1,1,0,34,0,34,0,76,5,10,4,3,8,4,8,1,692.81
25789,0.666,521,6,0,0,32,1,66,0,50,5,8,4,1,3,4,19,1,1463.97
25827,0.691,129,4,1,0,32,3,28,0,58,5,13,5,3,8,3,17,1,1151.74
25828,0.753,524,4,1,0,32,1,66,0,55,5,12,4,3,7,5,16,2,2120.845921
25857,0.547,453,2,0,0,34,1,60,0,50,6,11,2,1,8,4,17,2,2166.950755
25906,0.749,140,6,1,0,32,1,33,0,68,8,14,5,1,0,0,12,1,1326.0
25920,0.452,431,2,1,0,32,1,56,0,50,5,11,4,3,8,5,19,2,485.3202417
25939,0.583,88,1,1,0,32,1,26,0,95,5,7,4,3,7,2,15,1,102.5900302
25970,0.416,487,1,0,0,29,2,59,0,50,6,13,2,1,4,0,4,1,94.04773414
25986,0.75,61,4,1,1,10,1,23,0,95,5,10,2,1,5,4,20,1,48.33172205
25989,0.666,282,8,1,1,32,1,42,0,61,5,3,4,3,2,2,17,1,1296.47
26002,0.517,270,2,0,0,32,1,42,0,60,4,9,4,3,6,4,15,1,1418.610272
26003,0.207,466,5,0,0,25,1,56,0,55,5,6,4,3,4,2,7,1,580.039577
26010,0.333,107,8,1,0,32,1,33,0,85,8,13,4,1,1,0,11,1,1418.610272
26075,0.87,500,8,0,1,32,1,62,1,50,5,21,4,3,9,3,16,0,1326.0
26094,0.833,198,3,1,0,44,2,37,0,62,2,25,4,3,9,3,9,0,884.8287009
26107,0.416,588,4,1,1,39,0,71,0,50,7,10,4,3,8,5,19,1,105.5238671
26109,0.833,440,7,1,0,39,0,67,1,50,5,10,2,1,5,4,11,1,1205.0
26177,0.582,774,1,1,0,39,0,83,0,50,5,9,4,3,7,4,16,1,3503.932024
26203,0.916,417,4,0,0,20,0,59,0,90,5,10,4,3,6,4,10,1,10964.49063
26205,0.439,349,8,0,1,34,1,49,0,64,5,8,4,3,5,4,18,1,1827.95
26208,0.188,53,7,0,1,10,1,23,0,118,5,2,4,3,2,1,8,1,1204.0
26238,0.75,212,1,1,0,32,0,35,0,50,5,11,2,1,5,2,16,1,774.9570997
26253,0.583,111,6,1,0,32,2,39,0,54,5,12,5,3,8,5,18,1,5436.0
26298,0.666,343,4,1,1,0,2,50,0,95,1,16,5,3,8,3,2,2,1326.0
26300,0.5,151,0,1,0,32,3,40,0,67,8,15,2,1,3,0,11,1,1525.147432
26301,0.166,481,5,1,0,39,0,66,0,50,5,4,4,3,3,2,20,1,1733.626586
26307,0.749,297,0,1,1,44,2,47,0,50,5,11,4,3,7,4,12,1,4028.299396
26382,0.25,594,4,0,0,39,0,68,1,50,5,8,4,3,4,2,16,1,769.43
26411,0.636,424,0,0,1,0,2,68,0,67,5,6,4,3,2,2,13,1,2346.0
26433,0.833,174,3,0,1,32,1,32,0,68,6,12,4,3,4,3,8,2,843.6607251
26447,0.564,164,5,1,1,10,1,33,0,64,5,6,4,1,3,2,18,1,1142.15
26463,0.547,198,1,1,1,44,2,34,0,75,4,16,2,1,8,3,9,0,5250.601813
26481,0.461,80,4,0,1,32,0,35,1,80,1,10,4,3,6,4,15,0,2026.597885
26482,1.0,264,6,1,1,34,1,40,0,50,3,12,4,3,5,3,13,2,1205.0
26513,0.755,70,8,1,1,32,1,24,0,76,5,5,1,3,5,2,9,1,1204.0
26516,0.486,252,6,1,0,32,2,39,0,100,5,9,4,3,7,5,14,1,3170.0
26546,0.68,277,1,1,0,34,1,42,0,50,7,11,4,3,6,5,8,0,1854.99
26585,0.855,99,7,0,1,10,1,26,0,85,5,3,4,3,1,2,15,1,1326.0
26700,0.666,385,2,0,0,32,1,50,0,95,5,5,4,3,4,2,18,1,1326.0
26731,0.707,220,6,0,1,34,1,37,0,50,5,4,4,1,3,4,19,2,963.12
26745,0.122,329,6,0,0,32,2,47,0,81,6,11,4,3,4,5,16,1,1093.413897
26771,0.478,174,0,0,0,32,2,32,0,50,5,5,4,3,4,1,16,1,492.3779456
26773,0.708,132,0,1,0,32,0,30,0,54,5,8,4,3,7,2,14,1,13887.55831
26774,1.0,502,1,1,0,32,0,61,0,50,5,6,4,3,5,2,16,1,1334.94
26791,0.364,372,3,0,0,30,1,49,0,51,1,14,5,3,9,4,8,2,477.2256798
26815,0.333,280,0,1,0,34,1,44,0,68,5,7,2,1,4,2,18,1,650.7933535
26852,1.0,336,4,1,0,27,2,46,0,50,8,4,4,1,3,2,20,1,1168.63
26894,0.749,262,8,0,0,32,1,56,0,50,5,7,1,3,4,4,17,1,451.82
26906,0.368,123,5,1,1,34,1,29,0,95,5,4,4,3,3,2,19,1,2668.283384
26937,1.0,75,6,0,1,10,1,25,0,80,5,5,4,3,3,2,16,1,324.24
26938,0.456,120,7,1,0,32,0,31,0,100,5,9,4,3,7,5,11,1,735.54
26944,0.749,435,6,0,0,49,2,54,0,51,5,3,4,3,4,2,1,1,720.5102719
26965,0.166,243,4,0,0,32,0,39,0,59,4,12,5,1,5,3,11,0,2300.0
27002,0.434,186,3,0,0,32,1,35,0,90,5,8,4,3,6,4,3,1,1562.356495
27030,0.788,232,1,1,0,34,1,37,0,50,4,10,2,1,5,4,14,1,84.53927492
27034,0.916,444,7,0,0,39,0,56,0,57,5,14,4,3,7,3,7,1,511.7483384
27081,0.666,343,4,1,1,0,2,50,0,95,1,16,5,3,8,3,2,2,4326.52568
27088,0.547,198,1,1,1,44,2,34,0,75,4,16,2,1,8,3,9,0,1326.0
27095,0.166,413,4,1,0,32,1,54,0,50,2,16,4,3,9,3,4,0,2531.689124
27101,0.583,72,2,0,0,32,1,37,0,95,5,6,4,1,4,2,13,2,1237.9
27116,0.729,353,5,0,0,32,1,49,0,50,4,12,4,3,5,3,4,1,2561.439879
27185,0.583,72,2,0,0,32,1,37,0,95,5,6,4,1,4,2,13,2,2877.163142
27219,0.564,442,1,1,1,34,1,56,0,118,5,7,4,3,3,2,17,1,1418.610272
27222,0.916,309,3,0,0,32,1,55,0,50,5,3,4,3,3,2,13,1,719.1081571
27248,0.858,123,6,0,0,32,0,31,0,76,5,5,4,3,2,1,11,1,928.0
27250,0.896,656,1,1,0,39,0,72,1,50,5,6,4,3,4,2,16,1,578.3311178
27300,1.0,153,8,1,0,32,2,36,0,80,8,8,4,1,0,0,17,1,8714.0
27306,0.785,627,1,1,0,39,0,71,0,58,5,8,4,3,6,4,7,1,1562.356495
27328,0.149,438,5,0,0,20,0,56,0,50,2,14,5,3,9,3,4,0,1402.680363
27338,0.249,63,3,0,1,32,1,27,0,80,5,6,4,3,6,2,13,1,613.72
27364,0.467,216,0,1,0,32,1,38,0,50,7,13,2,1,8,5,15,1,2743.066767
27377,0.5,626,4,0,0,39,0,75,0,50,5,8,4,3,6,4,9,2,1178.954683
27378,0.749,165,6,1,1,29,2,32,0,67,8,8,4,3,2,0,17,0,1510.513595
27398,0.249,416,1,1,0,32,2,52,0,50,4,13,2,1,5,3,19,0,384.64
27428,0.177,446,6,1,0,32,0,59,0,132,5,8,4,1,4,4,15,1,2805.407855
27429,0.672,233,7,0,0,39,0,47,0,50,5,8,4,3,5,4,13,1,1204.0
27439,0.749,310,6,1,0,34,1,44,0,50,5,12,4,3,8,3,11,1,215.2422961
27446,0.583,484,2,1,0,39,0,67,0,73,5,9,4,3,6,4,18,1,1173.0
27481,0.419,390,3,1,0,32,1,51,0,50,5,5,4,3,3,2,19,1,6614.25
27515,0.784,882,5,1,0,39,0,91,1,68,5,6,4,3,4,2,7,1,1646.69
27542,0.737,133,3,1,1,32,1,43,0,100,5,10,2,1,5,4,19,0,1196.003927
27577,0.853,94,5,0,0,32,0,51,0,90,5,8,4,1,4,4,15,1,2242.44
27580,0.666,125,4,0,1,10,1,29,0,112,5,11,4,3,7,2,11,1,1204.0
27587,0.583,484,2,1,0,39,0,67,0,73,5,9,4,3,6,4,18,1,2163.26284
27601,0.524,448,8,1,0,28,2,65,0,50,7,6,4,1,1,4,16,1,3230.68
27621,0.796,353,4,1,0,34,0,48,0,50,4,16,4,3,8,3,8,0,208.86
27642,0.568,310,6,0,0,32,1,45,1,50,5,4,4,3,3,1,7,1,461.48429
27652,0.416,18,4,0,0,34,0,42,0,100,5,5,4,3,5,4,13,0,2305.0
27656,0.881,123,2,1,0,32,1,28,0,90,7,9,2,1,5,4,12,1,115.29
27719,0.583,177,6,1,1,32,1,33,0,50,5,4,4,3,3,2,13,1,485.8504532
27728,0.553,220,0,1,0,32,1,37,0,50,5,7,2,1,4,2,15,1,544.04
27766,0.631,458,0,0,0,20,0,58,0,50,5,6,4,3,2,2,8,2,2284.339577
27781,0.5,666,2,1,0,39,0,73,0,50,5,13,2,1,8,5,11,0,436.7293051
27814,0.916,144,7,1,1,34,1,33,0,54,5,5,5,1,4,2,6,1,1204.0
27818,0.75,128,2,0,0,32,1,29,0,95,5,4,4,3,4,1,15,1,530.45
27855,0.458,257,0,1,1,34,1,40,0,100,5,5,4,3,3,2,13,0,2346.0
27859,0.166,151,8,1,0,32,2,32,0,90,2,18,4,3,9,3,17,1,4641.29
27874,0.082,170,2,1,1,0,2,33,0,52,1,9,4,3,8,2,8,0,6014.412689
27877,0.416,100,8,1,1,32,0,39,0,95,8,5,4,1,1,4,10,1,2408.0
27878,0.436,250,3,0,0,32,0,41,0,50,5,8,4,3,8,2,12,2,102.5900302
27891,0.333,277,0,0,0,0,2,46,0,50,3,12,2,1,7,4,15,1,923.13
27895,0.333,397,4,1,0,29,2,59,0,50,8,8,4,3,2,0,14,1,2953.219033
27903,0.188,196,2,0,0,0,2,39,0,68,4,10,4,3,5,4,17,1,1212.393353
27922,0.625,403,8,1,0,32,2,51,0,50,5,7,5,1,3,4,13,1,1326.0
27930,0.416,243,8,1,0,32,1,53,0,76,5,13,4,1,3,3,10,1,1204.0
27936,0.624,243,8,0,0,32,1,41,0,54,5,5,4,3,3,2,13,0,420.51
27973,1.0,522,2,1,0,39,0,72,0,50,5,8,2,1,4,4,15,2,781.1782477
27987,0.733,77,2,1,0,32,1,31,0,95,7,9,2,1,4,4,20,1,1300.0
28001,0.74,132,2,1,1,32,1,30,0,64,1,5,5,3,1,1,5,1,286.78
28002,0.749,264,2,0,0,32,0,40,0,100,5,10,2,1,7,4,16,1,8075.603927
28007,0.833,112,0,1,1,34,0,28,0,85,1,9,4,3,8,2,7,2,295.21
28020,0.333,323,8,0,0,28,1,45,1,50,5,1,1,3,1,1,16,1,5018.07
28023,0.435,429,3,0,0,34,0,55,0,50,2,13,4,3,8,5,12,2,995.82
28055,0.916,558,3,0,0,39,0,71,1,50,5,5,4,3,3,2,17,1,1300.58
28063,0.916,451,6,1,0,27,2,55,0,50,8,10,5,1,3,0,13,0,1562.356495
28067,1.0,446,8,0,0,20,0,55,0,54,5,13,4,3,6,5,12,1,1300.0
28073,0.483,277,2,1,0,0,1,41,0,50,5,18,4,3,9,3,16,0,1418.610272
28106,0.663,214,3,1,0,32,0,40,0,76,6,15,2,1,8,5,17,2,575.373716
28112,0.166,439,8,1,0,32,1,55,0,50,3,11,4,3,5,3,15,1,3737.64
28143,0.833,172,4,0,1,32,1,32,0,100,5,0,4,3,1,1,10,1,2531.0
28146,0.666,197,0,1,0,34,1,34,0,50,7,15,4,3,9,5,1,1,997.0332326
28169,0.749,124,2,0,1,34,1,28,0,95,5,3,4,3,3,1,14,1,1881.190332
28216,0.784,143,3,1,0,29,1,38,0,64,5,7,2,1,5,4,11,1,303.7287009
28250,0.842,170,3,0,1,32,1,33,0,54,5,7,4,3,7,2,9,1,531.3
28257,0.916,451,6,1,0,27,2,55,0,50,8,10,5,1,3,0,13,0,1562.356495
28277,0.345,405,0,1,0,44,1,52,0,50,5,6,4,3,4,1,16,1,469.28
28288,0.393,598,4,1,0,39,0,68,0,50,5,5,4,3,2,1,11,1,401.78
28290,0.764,275,1,0,0,34,1,46,0,55,5,11,2,1,8,4,6,1,311.0574018
