rowIndex,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18
7105,0.51,647,7,1,0,29,2,84,0,56,5,11,4,3,7,5,2,1
7106,0.439,60,0,0,1,32,1,23,0,81,5,7,2,1,4,2,18,1
7107,1,181,7,0,0,32,2,35,0,50,5,0,4,3,1,1,18,1
7108,0.238,266,8,0,1,23,1,41,0,57,2,19,4,3,9,3,8,1
7109,0.173,46,4,1,0,32,1,23,0,80,2,13,4,3,8,5,17,1
7110,0.275,514,3,1,0,0,0,61,0,66,5,16,5,3,9,3,4,0
7111,0.666,295,3,1,0,28,2,42,0,50,8,11,2,1,2,0,12,1
7112,0.083,280,0,1,0,32,0,41,0,85,5,9,2,1,6,2,19,2
7113,0.249,318,2,0,0,32,1,47,0,50,5,8,4,3,6,4,17,1
7114,0.083,116,1,1,0,32,1,31,0,64,4,11,2,1,5,4,12,1
7115,0.749,25,6,0,0,32,0,40,0,90,5,7,4,3,4,4,3,0
7116,0.09,503,5,1,1,39,0,74,1,50,5,5,4,3,4,2,8,1
7117,0.853,242,4,1,0,32,0,42,0,50,5,11,2,1,7,5,15,1
7118,0.105,106,8,1,1,20,0,29,0,85,5,9,5,1,5,5,19,1
7119,0.083,124,6,0,0,32,0,29,0,85,5,3,4,3,2,2,14,1
7120,0.458,112,6,1,0,32,0,33,0,76,5,6,4,3,6,2,7,2
7121,0.96,186,2,0,0,32,1,35,0,54,4,11,2,1,5,5,17,1
7122,1,476,1,1,0,44,0,64,0,52,4,12,2,1,3,4,15,0
7123,0.083,39,1,0,0,10,1,21,0,85,2,3,5,3,1,1,11,0
7124,0.75,110,1,1,1,32,1,27,0,65,5,7,2,1,4,2,16,1
7125,0.166,494,2,1,0,32,1,60,0,50,1,23,4,3,9,3,16,0
7126,0.333,586,2,0,0,39,0,74,0,55,5,5,4,3,4,2,20,1
7127,0.916,492,8,1,0,39,0,59,1,50,5,9,4,3,6,5,14,0
7128,0.016,295,3,1,0,32,1,42,0,50,5,14,4,3,8,3,14,1
7129,0.249,522,6,0,0,39,0,77,1,50,5,1,4,3,1,1,16,0
7130,0.611,417,0,0,0,32,1,53,0,50,5,7,2,1,4,2,13,1
7131,0.333,453,1,0,0,20,0,61,0,50,5,9,4,3,7,2,16,1
7132,0.565,226,0,1,0,34,1,39,0,54,5,10,2,1,7,4,10,1
7133,0.833,84,1,0,0,32,1,25,0,72,1,8,4,3,7,2,15,1
7134,0.333,296,5,1,0,32,1,43,0,50,6,15,4,3,5,3,17,0
7135,0.833,297,4,0,0,32,2,45,0,50,5,18,4,3,9,3,9,0
7136,0.416,334,7,0,0,32,1,46,0,56,5,5,4,3,5,2,15,1
7137,0.349,356,6,1,0,32,1,60,0,62,5,10,4,3,7,4,11,1
7138,0.083,215,3,0,1,32,1,38,0,51,5,4,4,3,4,1,19,0
7139,0.277,195,1,1,1,44,2,34,0,60,4,16,2,1,8,3,9,0
7140,0.249,475,1,1,0,29,2,59,0,50,3,10,2,1,5,4,16,1
7141,0.485,312,1,1,0,32,1,48,0,51,5,9,4,3,7,5,10,1
7142,0.083,688,4,1,0,44,1,75,0,50,2,25,4,3,9,3,8,2
7143,0.75,137,4,1,0,32,2,30,0,112,5,6,4,3,4,2,6,2
7144,0.474,570,4,1,0,39,0,72,0,50,5,21,4,3,9,3,15,0
7145,0.583,92,7,0,1,32,0,25,0,95,5,9,4,3,7,4,15,1
7146,0.833,336,1,1,0,32,1,47,0,50,4,14,2,1,6,3,5,1
7147,0.666,243,2,1,0,0,2,39,0,64,4,16,4,3,8,3,11,2
7148,0.808,229,6,1,0,32,2,37,0,58,5,16,4,3,9,3,15,2
7149,0.006,141,2,0,1,32,1,30,0,64,5,7,2,1,5,2,17,1
7150,0.083,154,1,1,1,32,2,31,0,57,5,7,2,1,4,2,2,1
7151,0.21,499,6,1,0,25,1,60,0,53,8,11,4,1,1,0,1,1
7152,0.583,155,3,1,0,32,1,32,0,51,5,8,4,3,8,2,14,1
7153,0.275,321,4,1,0,32,2,44,0,50,3,13,5,1,5,3,9,0
7154,0.75,78,2,0,0,32,1,31,0,90,5,9,4,3,6,4,8,1
7155,0.916,445,1,1,0,32,1,57,0,50,5,8,2,1,5,2,12,1
7156,0.166,212,5,1,0,32,1,37,0,95,5,4,4,1,3,2,18,1
7157,0.5,453,5,1,0,27,1,56,0,76,5,6,4,3,4,2,12,1
7158,0.416,203,2,0,0,32,1,37,0,50,1,5,5,3,1,1,16,1
7159,0.764,93,2,1,0,34,1,25,0,68,5,6,4,3,7,2,8,1
7160,0.25,312,0,1,1,32,0,45,0,57,7,6,4,3,5,2,16,1
7161,0.284,414,2,1,0,29,2,52,0,50,3,13,2,1,5,3,7,1
7162,0.799,158,0,1,0,27,0,31,0,51,3,16,2,1,8,3,18,2
7163,0.166,71,4,0,1,10,1,26,0,80,5,8,2,1,5,2,11,2
7164,0.166,25,0,1,0,32,1,25,0,90,5,10,4,3,8,2,17,2
7165,0.416,134,6,1,0,32,0,30,1,68,2,18,4,3,9,5,15,0
7166,0.416,109,3,0,0,32,2,27,0,95,5,6,4,1,4,2,20,1
7167,0.236,652,3,1,0,0,2,74,0,50,5,11,4,3,7,2,13,1
7168,0.083,468,8,1,0,39,0,63,0,50,5,6,4,3,5,4,12,2
7169,0.135,87,8,1,1,32,1,26,0,95,5,4,4,3,3,2,20,1
7170,0.583,880,3,1,0,39,0,92,1,50,5,7,4,3,6,2,14,1
7171,0.416,516,6,1,0,32,0,61,1,50,5,17,4,3,8,3,5,0
7172,0.185,435,8,0,0,32,0,57,0,50,5,1,1,3,2,1,16,1
7173,1,385,2,1,0,34,2,51,0,50,5,10,4,3,6,4,19,2
7174,0.677,303,1,0,1,32,1,43,0,50,5,6,4,3,6,2,11,1
7175,0.5,355,4,0,0,32,1,50,0,50,2,16,4,3,9,5,15,0
7176,0.416,394,2,1,0,29,1,50,0,64,5,10,4,3,8,2,4,0
7177,0.14,395,8,1,0,32,2,53,0,50,7,12,4,3,8,3,17,1
7178,0.705,142,7,0,1,32,1,34,0,72,5,7,4,3,4,4,17,1
7179,0.249,459,6,1,0,39,0,76,0,50,5,16,4,3,8,3,15,1
7180,0.416,197,1,1,0,32,2,34,0,64,5,10,2,1,5,2,16,1
7181,0.077,216,2,1,1,32,2,47,0,54,1,8,4,3,7,2,13,0
7182,0.083,484,1,1,0,39,0,61,0,50,5,8,2,1,6,2,20,1
7183,0.916,510,5,0,1,39,0,64,1,50,5,6,4,3,6,2,4,1
7184,1,357,8,1,0,32,1,48,0,53,5,14,5,1,8,3,1,1
7185,0.866,349,4,1,0,39,0,74,0,50,5,4,4,3,5,2,13,1
7186,0.333,172,8,1,0,32,1,36,0,100,5,9,4,3,5,5,13,1
7187,0.98,462,0,1,0,28,2,59,0,50,8,6,2,1,4,2,19,1
7188,0.333,82,0,1,1,27,1,32,0,76,5,8,2,1,6,2,19,0
7189,0.509,183,0,1,1,0,2,33,0,68,5,8,2,1,5,2,15,1
7190,0.403,420,0,0,0,34,0,55,0,62,5,5,4,3,3,2,16,2
7191,0.045,277,0,0,0,34,1,41,0,50,5,5,4,3,4,1,15,1
7192,0.971,489,5,1,0,32,2,59,0,50,2,21,4,3,9,3,16,2
7193,0.131,483,0,0,1,29,2,58,0,50,8,11,2,1,3,0,18,1
7194,0.285,129,3,1,1,32,0,28,0,70,7,16,2,1,8,3,7,2
7195,0.81,515,8,1,0,32,1,62,0,50,5,13,4,3,8,5,8,1
7196,0.67,183,1,1,1,32,1,33,0,59,5,14,4,3,9,5,11,0
7197,0.019,281,8,1,1,32,1,41,0,100,5,6,1,3,4,5,12,1
7198,0.666,571,1,1,0,39,0,66,0,50,5,10,4,3,8,4,13,2
7199,0.416,525,8,0,1,39,0,71,1,50,5,3,1,3,2,2,16,0
7200,0.25,371,4,0,0,32,0,51,0,83,5,5,4,1,3,2,5,1
7201,0.683,252,8,1,1,32,1,39,0,50,5,9,1,3,6,5,15,1
7202,0.237,394,6,0,0,34,1,50,0,68,5,12,4,3,7,5,16,1
7203,0.916,289,4,1,0,25,1,42,0,50,5,22,4,3,9,3,8,0
7204,0.676,706,2,1,0,39,0,78,0,50,5,9,4,3,6,4,12,1
7205,0.588,434,6,1,0,32,0,56,0,50,5,12,4,3,8,5,18,1
7206,0.185,103,6,1,1,32,3,28,0,65,6,17,4,3,5,3,3,2
7207,0.833,376,6,0,0,0,2,49,0,77,5,3,4,3,3,1,7,1
7208,0.749,390,4,0,0,32,2,52,0,72,5,2,4,3,3,1,6,1
7209,0.818,226,3,1,0,32,2,36,0,80,5,6,4,3,6,2,7,1
7210,0.666,267,0,1,0,32,2,41,0,90,4,14,4,3,5,3,12,2
7211,0.129,211,3,1,0,34,1,35,0,63,4,9,4,3,6,4,16,1
7212,0.233,361,7,1,1,32,1,48,0,50,6,17,4,3,5,3,10,0
7213,0.031,345,8,1,0,32,1,56,0,51,5,9,5,1,5,5,8,1
7214,0.083,411,1,1,0,32,2,52,0,50,5,11,4,3,7,4,17,1
7215,0.166,225,2,1,0,44,2,36,0,50,5,13,4,3,9,5,9,1
7216,0.083,388,8,0,0,32,1,50,0,50,5,7,4,3,5,4,17,1
7217,0.124,110,8,1,0,32,1,28,0,72,5,3,4,3,2,2,11,1
7218,0.666,665,2,0,0,39,0,74,1,50,6,6,4,3,5,2,16,1
7219,0.457,130,1,0,1,32,1,34,0,75,5,6,4,3,4,2,15,1
7220,0.53,263,8,1,0,34,1,40,0,50,5,5,1,3,5,4,20,1
7221,0.25,172,1,0,0,32,1,35,0,95,4,10,4,3,6,4,14,0
7222,0.326,63,8,1,1,10,1,23,0,95,5,2,1,3,1,2,7,1
7223,0.25,169,1,0,0,32,2,46,0,50,2,13,5,3,9,5,17,1
7224,0.368,300,2,1,0,4,2,44,0,50,5,11,2,1,5,2,16,0
7225,0.333,264,4,1,0,32,2,41,0,68,5,9,5,1,5,4,12,1
7226,0.132,335,0,1,0,30,2,47,0,50,6,20,4,3,8,3,8,0
7227,1,74,8,0,1,10,1,24,0,72,5,11,5,1,5,3,19,1
7228,0.082,143,6,0,0,32,0,31,1,57,5,5,4,3,3,2,8,1
7229,0.163,125,0,1,0,32,0,28,1,100,1,12,4,3,8,4,14,1
7230,0.333,172,8,0,1,32,1,35,0,106,5,9,1,3,6,5,18,1
7231,0.195,381,5,1,0,39,0,84,0,51,5,0,4,3,1,1,16,1
7232,0.391,126,4,1,0,32,2,28,0,76,5,10,4,3,7,4,15,1
7233,0.442,300,8,1,0,32,1,48,1,50,5,3,1,3,2,2,2,1
7234,0.25,520,3,1,0,39,0,77,0,50,5,8,4,3,6,4,15,1
7235,0.073,491,2,1,0,39,0,61,0,71,5,9,4,3,7,5,7,2
7236,0.499,284,6,1,0,25,0,45,0,50,5,4,4,3,2,1,14,1
7237,0.333,120,1,0,1,0,1,28,0,95,5,5,4,3,3,2,15,1
7238,0.35,145,3,0,1,32,2,30,0,51,5,7,2,1,4,2,5,1
7239,1,336,8,1,0,29,1,46,0,50,6,13,5,1,2,3,8,1
7240,0.666,355,8,0,1,0,2,58,0,85,8,9,4,1,1,0,19,1
7241,0.916,144,6,1,0,32,1,30,0,68,5,9,4,3,5,5,13,1
7242,0.333,469,4,0,0,20,0,58,0,50,5,7,4,3,6,2,17,1
7243,0.583,122,2,0,1,34,1,29,0,118,5,2,4,3,3,2,12,1
7244,0.577,389,1,1,0,44,2,50,0,54,2,14,4,3,8,3,16,0
7245,0.25,408,2,0,0,44,2,52,0,50,4,15,4,3,5,3,17,2
7246,0.166,556,2,1,0,32,0,64,0,50,5,14,2,1,9,5,6,1
7247,0.497,423,0,0,1,32,1,55,1,50,5,8,4,3,7,2,14,1
7248,0.118,548,1,0,0,39,0,67,0,50,5,5,4,3,4,2,19,1
7249,0.237,139,7,0,0,32,0,30,0,85,5,2,4,3,2,2,12,1
7250,0.021,405,1,0,0,20,0,62,1,57,5,7,4,3,5,2,15,1
7251,0.877,392,6,1,0,29,2,50,0,50,3,13,4,3,5,3,11,1
7252,0.083,632,0,1,0,39,0,78,0,50,6,12,4,3,5,5,8,2
7253,1,518,8,0,0,39,0,61,0,50,5,1,1,3,0,0,16,1
7254,0.499,556,2,1,0,39,0,64,0,50,5,8,4,3,8,2,16,1
7255,0.014,159,5,1,0,32,1,37,0,85,4,13,2,1,5,3,14,1
7256,0.396,223,5,1,1,0,2,38,0,125,5,5,4,3,4,2,16,1
7257,0.013,475,4,1,0,39,0,65,1,50,5,9,4,3,7,5,15,1
7258,0.333,362,1,0,0,20,0,49,0,77,5,7,2,1,4,2,12,1
7259,0.407,267,7,1,0,29,2,41,0,55,4,12,5,1,4,3,19,1
7260,0.177,71,7,1,1,10,1,23,0,100,5,4,4,3,3,2,5,1
7261,0.75,366,2,1,1,34,0,53,0,95,5,5,4,3,5,2,19,2
7262,0.35,48,8,1,1,32,1,25,0,85,5,3,4,3,2,1,11,1
7263,0.211,555,4,0,0,39,0,70,0,50,5,4,4,3,3,1,18,1
7264,0.249,358,4,0,1,34,0,51,0,100,5,4,4,1,3,2,11,0
7265,0.044,178,1,0,0,32,2,33,0,80,4,11,4,3,6,4,16,1
7266,0.083,399,1,1,0,44,2,52,0,50,8,6,2,1,4,2,9,1
7267,0.196,640,1,1,0,39,0,71,0,52,5,8,4,3,8,2,16,0
7268,0.344,344,0,1,0,44,2,69,0,50,6,13,2,1,4,5,2,0
7269,1,396,5,1,1,32,2,51,0,50,2,7,4,3,5,4,3,1
7270,0.808,229,6,1,0,32,2,37,0,58,5,16,4,3,9,3,15,2
7271,0.047,335,2,0,0,34,1,46,1,50,8,4,4,1,3,2,15,1
7272,0.083,471,8,1,0,39,0,57,1,50,1,13,4,3,7,5,17,2
7273,0.23,195,4,1,0,32,1,34,0,95,1,12,4,3,7,5,3,1
7274,0.323,289,1,0,0,29,2,43,0,50,5,10,2,1,8,4,10,1
7275,0.027,141,2,1,1,32,2,31,0,65,6,12,5,3,9,5,17,0
7276,1,331,8,1,0,0,0,48,1,57,2,21,4,3,9,3,1,2
7277,0.67,456,3,0,0,32,1,59,0,50,6,12,4,3,5,5,16,1
7278,0.5,124,0,1,1,32,1,28,0,118,7,6,4,3,4,2,13,1
7279,0.893,321,0,1,0,0,2,46,0,62,5,7,2,1,4,2,14,0
7280,0.499,180,7,0,0,32,1,36,0,63,5,7,4,3,5,4,16,1
7281,0.5,428,8,1,0,32,1,53,1,50,5,15,4,3,9,5,16,0
7282,0.408,6,7,0,1,32,1,29,0,100,5,2,4,3,2,1,20,1
7283,0.5,245,1,1,0,25,2,39,0,50,5,15,4,3,9,3,10,0
7284,0.888,411,7,1,0,32,1,53,0,50,5,9,4,3,7,5,16,0
7285,0.031,159,5,0,1,32,0,35,0,57,5,4,4,3,3,2,19,1
7286,0.002,342,0,0,1,32,0,47,0,65,5,13,5,1,7,5,13,0
7287,0.416,334,7,0,0,32,1,46,0,56,5,5,4,3,5,2,15,1
7288,0.041,458,8,0,0,34,1,56,0,50,5,9,5,3,7,5,11,1
7289,0.583,414,1,1,0,32,1,55,0,50,5,4,4,3,4,1,20,1
7290,1,579,0,0,0,39,0,67,0,50,5,10,2,1,6,4,17,0
7291,0.11,164,5,1,0,34,1,31,0,60,5,5,4,3,5,4,7,1
7292,0.05,193,8,1,0,32,1,49,0,95,5,9,4,1,3,3,17,1
7293,0.094,117,4,1,1,32,1,28,0,85,5,5,4,1,4,2,20,1
7294,0.416,95,0,0,1,32,2,26,0,100,8,6,2,1,4,2,11,1
7295,0.1,148,0,1,0,34,1,30,0,60,7,11,2,1,4,3,14,1
7296,0.169,380,8,1,0,32,1,58,0,50,5,10,5,1,4,5,14,1
7297,0.071,436,6,0,1,32,1,55,0,52,5,4,4,3,2,1,13,1
7298,0.333,157,8,0,1,25,1,31,0,85,5,5,4,1,2,2,13,1
7299,0.928,158,2,1,0,32,1,40,0,54,7,11,2,1,7,5,12,2
7300,0.628,30,0,1,1,32,0,26,0,90,5,8,2,1,4,2,11,1
7301,0.519,291,5,0,0,32,1,46,0,58,5,4,4,3,3,1,14,1
7302,0.249,168,8,1,0,32,1,32,0,50,7,9,1,3,6,5,17,1
7303,0.583,319,5,1,0,32,0,46,0,58,2,20,4,3,9,3,6,0
7304,0.916,432,7,0,0,39,0,85,1,50,5,6,4,3,4,2,15,1
7305,0.166,80,2,0,1,10,1,25,0,118,5,7,2,1,4,2,5,1
7306,0.58,447,3,1,0,39,0,80,1,52,5,7,4,3,6,2,15,1
7307,0.166,434,1,1,0,0,2,55,0,58,5,5,4,3,4,1,12,1
7308,0.166,617,5,1,0,39,0,70,0,50,5,6,4,3,6,2,17,1
7309,0.349,119,4,1,1,32,1,30,0,72,5,11,2,1,7,4,15,1
7310,0.902,110,0,1,1,32,0,30,0,90,5,6,2,1,4,2,16,1
7311,0.924,371,5,0,0,39,0,52,0,112,5,10,4,3,7,5,15,1
7312,0.833,322,0,1,0,0,2,45,0,140,5,16,5,3,9,5,16,0
7313,0.75,302,4,1,0,32,1,43,0,50,3,13,2,1,3,3,16,2
7314,0.819,401,6,0,0,32,1,54,0,50,5,3,4,3,2,2,4,1
7315,0.583,164,3,0,0,32,0,36,0,90,1,5,5,3,1,1,16,1
7316,0.435,303,2,1,0,32,0,43,0,50,4,10,2,1,5,4,15,1
7317,0.083,147,2,0,0,32,0,38,0,76,5,10,4,3,8,5,16,1
7318,0.423,161,0,1,0,34,0,31,0,90,3,9,4,3,5,5,16,0
7319,0.34,22,4,0,0,10,1,31,0,95,7,3,4,3,1,1,20,1
7320,0.577,75,6,1,1,32,1,27,0,90,5,9,2,1,5,4,13,1
7321,0.064,134,1,0,0,32,1,34,1,80,5,8,4,3,6,2,19,0
7322,0.538,344,8,1,0,32,0,54,0,100,5,12,4,3,6,5,18,1
7323,0.4,231,8,0,0,32,1,37,0,95,5,1,1,3,2,2,20,1
7324,0.183,507,5,0,0,39,0,62,0,55,5,4,4,3,4,2,10,1
7325,0.695,50,8,1,0,32,1,29,1,95,5,8,4,3,5,5,19,1
7326,0.253,302,3,1,0,32,1,61,0,50,4,11,2,1,5,5,19,1
7327,0.774,174,8,0,1,32,2,34,0,50,5,5,1,3,5,2,12,0
7328,0.303,317,0,1,0,32,2,45,0,50,6,16,2,1,9,5,15,2
7329,1,577,1,0,0,39,0,73,1,50,5,3,4,3,3,1,16,1
7330,0.25,291,8,1,0,32,2,42,0,50,5,13,4,1,5,5,2,1
7331,0.447,450,6,0,0,32,0,60,0,50,5,2,4,3,3,2,13,2
7332,0.916,102,1,0,0,32,1,26,0,60,5,10,2,1,7,4,15,1
7333,0.77,419,8,1,0,25,3,56,0,53,5,10,5,1,5,5,15,1
7334,0.128,496,4,1,0,39,0,59,0,50,6,17,4,3,5,3,12,0
7335,0.099,624,0,0,0,39,0,71,0,50,5,11,2,1,7,5,5,1
7336,0.583,327,1,1,1,32,1,46,0,50,5,6,4,3,7,2,13,0
7337,0.25,373,7,1,0,32,1,49,1,72,5,3,4,3,4,2,20,1
7338,0.519,396,6,1,0,32,1,52,0,50,7,8,5,1,4,4,13,1
7339,0.41,402,6,1,0,38,3,55,0,50,5,16,5,1,8,3,12,0
7340,0.647,515,2,0,1,39,0,65,0,50,5,6,4,3,6,2,1,1
7341,0.413,181,7,1,1,32,0,33,0,90,1,11,4,3,5,4,5,2
7342,0.499,480,4,1,0,39,0,60,0,50,5,12,4,3,7,5,7,0
7343,0.413,231,1,1,1,32,0,38,0,72,1,24,4,3,9,3,20,0
7344,0.028,632,1,0,0,39,0,71,1,62,5,6,4,3,7,2,16,0
7345,0.333,177,4,0,1,32,1,38,0,95,5,3,4,3,4,2,13,1
7346,0.092,461,0,1,0,32,1,57,0,50,5,17,2,1,9,3,12,0
7347,0.246,173,5,1,1,32,3,41,0,90,8,11,4,1,1,0,19,1
7348,0.939,273,8,1,0,32,0,46,0,56,4,19,4,3,5,3,19,0
7349,0.083,185,6,0,0,32,1,37,1,112,5,2,4,3,2,2,16,1
7350,0.666,167,4,0,1,34,1,32,0,57,6,11,4,3,4,5,14,1
7351,0.583,476,2,1,1,10,1,61,0,80,5,7,4,3,6,2,12,1
7352,0.726,396,6,1,0,32,2,51,0,58,5,5,4,3,3,2,3,1
7353,0.106,41,6,1,1,32,3,25,0,85,5,5,4,1,3,2,10,1
7354,0.59,67,6,1,0,32,1,25,0,100,5,3,4,3,2,2,13,1
7355,0.503,473,6,0,1,32,1,58,1,50,5,0,4,3,1,1,13,1
7356,0.083,324,8,1,0,32,1,46,0,50,5,2,4,3,2,2,12,1
7357,0.916,561,6,1,0,39,0,65,0,50,5,17,4,3,9,3,16,2
7358,0.916,409,2,1,0,32,1,52,0,50,5,11,4,3,8,5,16,1
7359,0.023,456,4,0,0,32,1,57,0,51,5,6,4,3,4,1,4,0
7360,0.416,134,2,1,1,32,1,33,0,95,5,6,4,1,4,2,12,1
7361,0.083,276,5,0,1,32,2,41,0,72,5,10,4,3,6,4,15,1
7362,0.893,164,1,0,0,32,1,31,0,50,5,7,2,1,4,2,10,1
7363,0.117,503,5,1,0,32,2,60,0,62,7,7,4,1,2,4,9,1
7364,0.166,202,4,1,0,29,2,38,0,64,5,4,4,3,3,2,2,1
7365,0.058,86,0,1,0,0,2,26,0,68,5,7,2,1,6,2,5,0
7366,0.416,186,7,1,1,32,0,33,0,54,6,17,5,1,4,3,18,0
7367,0.416,68,1,0,0,5,1,39,0,76,6,21,2,1,5,3,12,2
7368,0.043,244,2,0,1,32,1,38,0,60,5,9,4,3,6,0,16,2
7369,0.333,303,3,1,1,32,1,44,0,50,1,5,5,3,1,1,7,1
7370,0.576,524,2,0,1,39,0,63,0,50,5,10,2,1,7,4,17,0
7371,0.333,260,2,0,0,32,1,44,0,50,5,4,4,3,4,1,2,1
7372,0.314,149,1,0,1,32,1,30,0,54,5,7,2,1,5,2,13,1
7373,0.416,230,0,0,0,34,1,37,0,56,5,10,4,3,7,5,13,1
7374,0.499,416,8,0,1,32,0,52,1,50,2,3,1,3,3,2,16,0
7375,0.239,297,2,1,0,44,2,44,0,57,5,19,4,3,9,3,16,2
7376,0.132,127,5,0,0,34,1,31,0,95,5,3,4,3,3,1,14,1
7377,0.5,620,2,0,0,39,0,75,0,50,5,7,4,3,6,4,6,1
7378,0.002,280,0,1,0,32,2,42,0,85,6,16,4,3,5,3,16,0
7379,0.083,190,1,0,0,32,1,39,0,68,6,11,4,3,6,5,17,1
7380,0.942,519,4,1,0,39,0,65,1,50,5,13,4,3,6,5,16,1
7381,0.083,99,7,1,1,32,2,33,0,90,5,1,4,3,3,2,15,1
7382,1,137,3,1,1,32,2,45,0,54,4,14,4,3,5,3,16,0
7383,0.25,121,8,1,1,32,1,28,0,125,5,5,4,1,2,4,9,1
7384,0.916,334,8,0,0,32,1,59,0,50,5,5,1,3,3,2,18,1
7385,0.942,144,2,1,0,32,0,30,0,85,5,7,2,1,5,2,13,1
7386,0.012,343,3,1,0,32,2,48,0,50,4,11,4,3,7,5,6,1
7387,0.333,224,8,1,0,32,1,38,0,50,5,9,5,1,4,4,18,1
7388,0.833,335,1,1,0,0,2,48,0,50,4,9,4,3,5,4,16,1
7389,0.356,191,4,1,1,27,2,34,0,100,8,6,5,1,3,4,11,1
7390,0.364,533,5,1,0,39,0,62,0,50,4,11,2,1,5,4,15,1
7391,0.25,91,8,1,1,32,2,25,0,72,5,6,4,3,5,4,10,1
7392,0.625,577,0,1,0,39,0,80,0,50,5,8,4,3,5,4,20,1
7393,0.586,475,1,1,0,39,0,61,0,50,5,9,4,3,6,4,20,2
7394,0.228,265,0,1,0,32,1,40,0,90,6,20,2,1,5,3,16,0
7395,0.196,144,3,1,0,32,0,31,0,72,5,5,4,3,5,2,15,1
7396,1,137,6,1,0,32,0,42,0,80,5,5,4,3,4,4,19,0
7397,0.25,104,6,1,1,32,0,26,0,68,5,11,4,3,7,4,16,0
7398,0.547,107,8,1,1,32,0,27,0,85,1,20,4,3,9,3,12,0
7399,0.345,142,7,1,0,32,2,33,0,90,5,3,4,3,2,1,11,1
7400,0.25,660,1,0,0,39,0,83,0,50,5,8,4,3,7,4,10,1
7401,0.083,392,3,1,0,32,0,50,1,50,6,12,4,3,4,4,11,1
7402,0.749,568,8,1,0,39,0,65,0,62,8,4,1,3,1,0,20,0
7403,0.583,102,2,0,1,25,2,26,0,90,5,8,4,3,8,2,15,1
7404,0.166,384,4,1,0,32,1,50,0,50,5,11,2,1,7,5,15,1
7405,0.631,371,8,0,0,34,0,54,1,50,5,12,4,1,3,5,15,1
7406,0.208,404,0,0,1,32,1,55,0,50,5,0,4,3,1,1,18,1
7407,0.278,67,8,0,0,32,1,26,0,76,5,3,4,3,2,2,15,0
7408,0.226,161,3,0,0,32,1,32,0,85,5,4,4,3,3,1,9,1
7409,0.7,379,0,0,0,32,1,54,1,76,2,4,5,3,1,1,16,1
7410,0.964,334,4,1,0,32,0,47,0,50,7,11,4,3,7,5,15,0
7411,0.02,447,3,1,0,32,2,56,0,70,5,10,4,3,8,4,8,1
7412,0.25,121,6,1,1,32,1,28,0,76,5,8,4,3,5,4,14,1
7413,0.002,159,8,0,1,32,1,39,0,80,2,11,5,3,6,5,10,1
7414,0.264,275,0,1,1,34,1,41,0,50,1,10,4,3,7,2,17,1
7415,0.305,643,5,0,1,39,0,73,0,50,5,6,4,3,4,4,15,1
7416,0.172,537,7,1,0,39,0,69,0,50,5,11,4,3,7,5,16,1
7417,1,242,0,1,0,32,2,38,0,80,3,10,4,3,5,4,10,1
7418,0.979,179,5,0,1,32,1,33,0,50,5,4,4,3,3,2,18,1
7419,0.012,304,5,1,0,34,1,45,0,62,4,10,4,3,5,5,11,0
7420,0.75,466,1,0,0,20,0,58,0,50,3,11,2,1,5,4,16,1
7421,0.333,324,8,0,0,32,1,45,0,88,5,5,1,3,4,4,16,1
7422,0.833,148,3,1,0,32,1,33,0,85,4,11,5,1,2,3,18,1
7423,0.901,174,2,0,1,34,1,35,0,54,5,7,2,1,5,2,12,1
7424,0.486,483,1,1,0,39,0,64,0,50,5,12,2,1,6,5,16,1
7425,0.185,177,2,1,0,34,0,38,0,60,5,5,4,3,4,2,17,1
7426,0.178,113,8,1,0,32,1,39,0,100,5,8,1,3,5,4,13,1
7427,0.166,235,2,1,1,32,0,43,0,80,5,9,4,3,6,0,13,1
7428,0.1,521,0,1,0,39,0,74,0,50,5,7,2,1,5,2,12,0
7429,0.5,449,8,1,0,39,0,76,0,50,5,0,1,3,1,1,7,1
7430,0.916,198,0,1,1,32,1,56,0,95,5,7,4,3,4,2,18,1
7431,0.097,208,4,1,0,44,2,38,0,58,2,25,4,3,9,3,9,0
7432,0.5,219,6,0,1,32,1,36,1,51,5,6,4,1,4,2,12,2
7433,0.848,128,2,0,1,32,1,28,0,72,5,10,2,1,5,4,12,1
7434,0.249,507,8,1,0,39,0,61,1,50,5,18,4,3,9,3,9,2
7435,0.583,192,6,1,0,34,0,37,0,51,4,10,4,3,4,4,15,1
7436,0.804,116,7,1,1,32,1,34,0,80,5,8,4,3,8,2,11,1
7437,0.399,310,4,1,0,39,0,54,1,80,5,8,4,3,6,4,16,1
7438,0.416,106,1,1,0,32,1,28,0,85,4,11,4,3,5,4,13,1
7439,0.166,345,4,0,0,32,1,49,0,51,5,10,2,1,5,2,10,1
7440,0.021,286,2,0,0,32,1,45,0,50,1,9,4,3,8,2,8,1
7441,0.416,390,5,1,1,32,0,59,0,50,5,12,4,3,8,5,15,0
7442,0.916,284,5,0,0,32,1,43,0,50,5,4,4,3,3,2,20,1
7443,0.833,432,8,1,0,39,0,62,0,50,5,17,4,3,9,3,6,0
7444,0.02,128,8,1,0,34,0,29,1,80,5,10,5,1,6,5,20,1
